鞅	18251	800
画	183	800
鞭	1832	800
靴	18323	800
難	18324	800
恭	18342	800
巷	18345	800
歎	18353	800
鞠	18356	800
鞔	18358	800
鞍	184	800
鞧	1843	800
靶	1852	800
鞁	18532	800
鞣	1854	800
靿	1856	800
鞲	187	800
黄	188	800
燕	1880	800
鞨	18813	800
鹊	18819	800
黇	1883	800
鞒	189	800
垠	190	800
埭	1901	800
埽	19014	800
坭	1907	800
堀	19070	800
墀	19072	800
坏	191	800
款	1911	800
坛	19115	800
墙	1912	800
填	19122	800
墻	19123	800
栽	19125	800
墘	19128	800
城	1913	800
堐	19131	800
坯	19132	800
塬	19133	800
垮	19134	800
垅	19135	800
坪	1914	800
垤	1915	800
坉	19152	800
塔	1917	800
域	1918	800
坷	19180	800
堰	19181	800
堞	19185	800
封	1919	800
幫	19191	800
卦	19192	800
堵	19193	800
邽	19195	800
恚	19196	800
盐	192	800
垲	1920	800
垆	19210	800
埗	19212	800
坫	19218	800
墣	1922	800
垱	1924	800
垙	19243	800
埫	19248	800
坰	1925	800
垌	19251	800
都	193	800
考	1931	800
埵	19312	800
塲	19318	800
堆	1932	800
埏	19321	800
赤	19323	800
截	19324	800
埠	19325	800
老	1933	800
垢	19331	800
熱	1934	800
逵	19341	800
埝	19344	800
坋	19345	800
教	1935	800
垛	19351	800
坎	19353	800
均	19354	800
坞	19355	800
堋	1936	800
墦	19368	800
煮	1938	800
埒	1939	800
垺	19395	800
医	194	800
埌	1940	800
裁	1941	800
壕	19411	800
壇	19412	800
坑	19413	800
墩	19415	800
壤	19418	800
增	1943	800
墚	1944	800
坨	1946	800
垸	19461	800
垞	19463	800
垵	19465	800
埞	19467	800
塘	1947	800
垿	19475	800
地	195	800
块	1951	800
壽	19512	800
声	1952	800
馨	19521	800
场	1953	800
坡	19532	800
弆	19541	800
埇	19542	800
却	19545	800
盍	19548	800
埃	19549	800
坳	1956	800
境	196	800
培	1961	800
墒	19613	800
塝	19616	800
塆	19665	800
载	197	800
堪	1970	800
堾	1973	800
堙	1974	800
戴	198	800
埚	19802	800
袁	19803	800
哉	19805	800
辜	19806	800
埋	1981	800
塌	19810	800
埸	19813	800
堤	19817	800
墁	19818	800
賣	1984	800
堽	19841	800
塄	19846	800
墟	1987	800
塅	199	800
垎	1990	800
国	2	800
崛	200	800
嶍	2004	800
崌	2007	800
炭	201	800
巅	2012	800
崧	20123	800
岐	20125	800
岵	20128	800
岸	2013	800
崖	20131	800
颛	20132	800
崎	20134	800
峡	20143	800
屿	2015	800
岽	20152	800
峣	20153	800
崃	2016	800
崂	2017	800
嵘	20174	800
嵌	2018	800
凱	20180	800
峘	20181	800
峙	2019	800
崶	20191	800
崚	20193	800
岗	202	800
岿	2023	800
峭	2024	800
峒	2025	800
崮	20251	800
岘	20253	800
岭	203	800
峨	2031	800
嵊	20312	800
崔	2032	800
嶲	20324	800
巋	20325	800
岑	2034	800
崄	20341	800
岚	2035	800
峥	20350	800
嶦	20351	800
峁	20353	800
峋	20358	800
嶷	20359	800
崩	2036	800
嶓	20368	800
嶽	2038	800
嵲	20382	800
崇	204	800
崀	2040	800
嵩	2041	800
嵴	20413	800
崞	20415	800
嶒	2043	800
嵯	20431	800
嶟	20437	800
辿	2045	800
崆	2046	800
岂	205	800
凯	2051	800
嵋	2052	800
岜	20521	800
崡	20524	800
峻	2054	800
峄	20541	800
嶝	2056	800
嶂	206	800
峧	2066	800
嶙	2068	800
嵝	20685	800
嶗	2069	800
崭	207	800
嵁	2070	800
崾	2074	800
崽	208	800
巖	2080	800
崿	20808	800
嵎	2081	800
峴	2082	800
巇	2087	800
峰	209	800
翙	20900	800
刿	20902	800
峂	20904	800
嵚	20913	800
巍	2092	800
峤	20943	800
卢	210	800
颅	21071	800
鸬	21079	800
北	211	800
邶	2111	800
歧	2112	800
背	2113	800
歲	21134	800
步	212	800
龇	21213	800
频	2123	800
肯	2125	800
卤	21253	800
卣	21255	800
此	213	800
豳	2131	800
龄	2134	800
些	21351	800
赀	21352	800
雌	21353	800
訾	21354	800
紫	21355	800
龆	21358	800
龋	2138	800
忐	216	800
点	218	800
战	2180	800
觇	21802	800
桌	2181	800
卓	21811	800
餐	219	800
粲	21905	800
临	223	800
监	2231	800
鉴	22314	800
凿	224	800
業	2243	800
對	22431	800
坚	225	800
紧	2254	800
贤	22542	800
竖	22546	800
黹	226	800
黼	22681	800
归	230	800
师	231	800
帅	232	800
尖	2341	800
裴	23413	800
尙	2342	800
雀	23432	800
劣	23435	800
省	23438	800
悲	236	800
辈	237	800
光	24	800
当	240	800
尝	241	800
削	24112	800
常	242	800
党	243	800
耀	24350	800
辉	24354	800
嘗	24358	800
裳	244	800
瓽	247	800
敞	248	800
劏	24832	800
掌	249	800
同	25	800
幄	250	800
圍	2502	800
园	251	800
冒	2511	800
冕	25113	800
围	25115	800
困	2512	800
团	25123	800
圃	25125	800
固	25128	800
因	2513	800
囿	25132	800
囤	2515	800
典	2517	800
幪	25174	800
幅	2518	800
團	25181	800
園	2519	800
圉	25194	800
帽	252	800
圌	2520	800
帖	2521	800
帧	25212	800
幞	2522	800
凹	2525	800
水	253	800
帐	2531	800
帙	25311	800
帷	2532	800
刚	25342	800
网	25343	800
囹	25344	800
凼	25345	800
沓	25348	800
囫	25353	800
觃	25355	800
幡	2536	800
帕	2538	800
圈	254	800
罔	2543	800
剛	25432	800
帡	25437	800
帨	25438	800
過	255	800
帔	2553	800
囝	2558	800
囡	2559	800
幽	256	800
幢	2561	800
幛	25618	800
